,amp,camera,cti_x,cti_x_err,cti_y,cti_y_err,frame,inter_x,inter_x_err,inter_y,inter_y_err,n_hits,slope_x,slope_x_err,slope_y,slope_y_err
102,0,3,-7.206499634946641e-07,5.9483365369154294e-08,-9.19347184504068e-08,3.094952656711996e-08,12,1620.8254146522795,0.0017687719323604106,1620.306481488706,0.002652614755560709,1790,-0.0011674529408613559,2.394159272925946e-06,-0.00014893424388965902,1.245694414959287e-06
103,0,3,-6.4089066020092155e-06,4.7102727209553156e-08,1.0750612786277677e-05,2.344208326648228e-08,13,1627.1348192618761,0.0013994826557598636,1581.917801913802,0.002112323476460045,2053,-0.010382428695254929,1.895848199391417e-06,0.017415992713769837,9.435256509251645e-07
104,1,3,4.869025175664635e-06,5.097061216863606e-08,-1.7507248822585037e-06,2.9027594103742987e-08,2,1615.6302040690434,0.0009879673187438705,1624.804639300332,0.0024953355669613576,2488,0.00788782078457671,2.051527565949268e-06,-0.002836174309258776,1.1683381255063453e-06
105,1,3,4.426472314008977e-06,5.290611049116322e-08,6.579116549762119e-07,3.1122171042990863e-08,4,1616.9539507876082,0.0010271983855116382,1617.6613747912113,0.0027243131665586518,2498,0.007170885148694543,2.1294298707004035e-06,0.0010658168810614634,1.2526432210710558e-06
106,1,3,-1.0409039331606636e-06,4.306407271737615e-08,2.246136664927899e-06,2.409861720459343e-08,8,1621.5238429975448,0.0008079455826548129,1613.2321772429639,0.0020777802206813556,2503,-0.001686264371720275,1.733295491712849e-06,0.003638741397183197,9.699506321979036e-07
107,1,3,-1.132764692145202e-06,4.2701240657667095e-08,6.071379586197664e-07,2.3995849025753226e-08,9,1622.706482235749,0.0007768235272609496,1619.9123865669528,0.0020966779818748582,2598,-0.0018350788012752273,1.7186917830141862e-06,0.0009835634929640216,9.658142927893137e-07
108,1,3,-1.8590351484453286e-06,4.109345196045225e-08,2.1722339863436144e-08,2.3762693238097557e-08,10,1620.659212136999,0.0007890986372353542,1619.3773946632384,0.002017212545418742,2693,-0.003011636940481432,1.6539795362464784e-06,3.5190190578766554e-05,9.564299533594933e-07
109,1,3,-2.1616128678035594e-06,3.85918962595839e-08,-1.729666431675844e-06,2.3296331845679887e-08,11,1621.6038083074611,0.0007793424808125571,1626.0735885255635,0.002039720887947277,2599,-0.003501812845841766,1.5532938615068907e-06,-0.002802059619314867,9.376592694000006e-07
110,1,3,-1.0771047994220833e-06,3.3093296140474034e-08,-1.5278441625644773e-06,2.1729897679634994e-08,12,1622.0597023744035,0.0006954822624377511,1626.3191662895092,0.0018168721961940265,2937,-0.0017449097750637749,1.3319794758533646e-06,-0.0024751075433544533,8.746115104040183e-07
111,1,3,-2.5401201782769096e-06,2.999538254116825e-08,3.9201596139973424e-06,1.7442898996875875e-08,13,1625.0497023897583,0.0005514858082237823,1609.8234331309354,0.0015405723716476183,2694,-0.004114994688808594,1.2072908587169267e-06,0.006350658574675695,7.020631418701922e-07
112,2,3,-3.5656654025002175e-06,6.740063755761358e-08,-1.5620522416429187e-06,3.452293792258565e-08,2,1624.3205449263742,0.001963470266046686,1625.9167372120803,0.0031203562285367224,1769,-0.005776377952050353,2.712823331501689e-06,-0.002530524631461528,1.389521447602324e-06
113,2,3,-6.87657748494284e-07,7.597027606412768e-08,1.1037324742603182e-06,3.79640282787852e-08,4,1620.312083379142,0.0022092200083144503,1615.7238980955099,0.003324458701208451,1629,-0.0011140055525607402,3.0577446278786643e-06,0.0017880466083017156,1.528022662759585e-06
114,2,3,-5.411509574077548e-06,4.419982894645345e-08,4.406057171427152e-06,2.078553908020054e-08,8,1626.9803557637265,0.0013324544788334224,1605.143857350445,0.0018493857894268466,1891,-0.008766645510005628,1.7790087981263908e-06,0.007137812617711986,8.366018099815235e-07
115,2,3,-9.949767189907088e-07,5.107796988127981e-08,5.062884988554236e-06,2.593191381282998e-08,9,1621.8787477563283,0.001469953075166168,1603.0830530176747,0.002305491805051613,1961,-0.0016118622847649483,2.0558486305301133e-06,0.008201873681457863,1.0437393972987648e-06
116,2,3,1.6933207755606342e-06,5.313074357985433e-08,-4.581566363034463e-06,2.700474944420497e-08,10,1619.3805737128753,0.0015141140696498974,1636.9618217165348,0.002345855509246279,1856,0.0027431796564082274,2.138471178113967e-06,-0.00742213750811583,1.0869201985066556e-06
117,2,3,-4.80521373770514e-06,5.315102545014751e-08,-1.5585773690519714e-06,2.719881155017743e-08,11,1626.2680753484397,0.001535569855730479,1626.2826450089515,0.0023572556705477193,1841,-0.007784446255082327,2.1392875076463214e-06,-0.0025248953378641937,1.094731047601257e-06
118,2,3,-4.543523759429843e-06,6.776001921807625e-08,-1.8389662153630748e-07,2.823502397942471e-08,12,1626.5149466195298,0.0020981562695437223,1621.616593779894,0.0023921665211738565,1635,-0.0073605084902763455,2.7272881643095918e-06,-0.0002979125268888181,1.1364377933579451e-06
119,2,3,-6.855056800021982e-06,4.5479486296781395e-08,2.099600810666526e-06,2.029173065597446e-08,13,1628.6674628616104,0.0012869644518037327,1613.8871968661401,0.0018076208743266094,1916,-0.01110519201603561,1.8305140129447207e-06,0.003401353313279772,8.167264043017553e-07
120,3,3,4.058763424052062e-06,5.274383971695544e-08,3.3622125795022537e-07,3.2412705177636146e-08,2,1617.4997644633208,0.0010269746828080958,1618.9836775452825,0.002927634484909398,2093,0.006575196746964341,2.1228985980263815e-06,0.0005446784378793651,1.3045862180133687e-06
121,3,3,3.7022043020612294e-07,5.1241808136563444e-08,5.87207164173418e-07,2.9942408922822744e-08,4,1619.3326038073965,0.001012350343172728,1617.5339771593128,0.0026503285678374624,2361,0.0005997570969339191,2.0624429931004386e-06,0.0009512756059609373,1.2051587117075024e-06
122,3,3,-5.762837274341563e-06,3.56582313652878e-08,-5.13857776739667e-06,2.0344012263661846e-08,8,1623.169978647252,0.0006724802802142386,1638.0199597995932,0.0018522214945477684,2430,-0.009335796384433333,1.4352161272235758e-06,-0.008324495983182606,8.188306984194708e-07
123,3,3,7.753644970373865e-06,3.955637665766245e-08,-3.654112171764677e-06,2.4060742236239616e-08,9,1616.4374444495659,0.0007725365011084204,1634.3661999692988,0.0021293723239834894,2342,0.012560904852005662,1.592113448702145e-06,-0.005919661718258777,9.684261941279776e-07
124,3,3,4.889617395860389e-06,4.273958088380981e-08,3.034963241190767e-06,2.245909413124502e-08,10,1616.7019648800442,0.0008252420908340124,1609.7155293988267,0.0019316044921349747,2426,0.00792118018129383,1.720234947348887e-06,0.0049166404507290425,9.039611014295481e-07
125,3,3,6.9738812013131025e-06,4.077418560981458e-08,3.193774781234085e-07,2.316975640357699e-08,11,1616.149192654965,0.0008244266969604557,1619.9415453500453,0.002029041433952888,2463,0.011297687546127226,1.6411293135133043e-06,0.0005173915145599218,9.325647061291657e-07
126,3,3,3.866508999995616e-06,3.830280191766306e-08,1.9097102606795305e-06,2.2878097177557024e-08,12,1617.2578269406931,0.0007713845493370653,1613.5468469102411,0.0019368083035226447,2593,0.006263744579992899,1.5416580386988704e-06,0.0030937306223008396,9.208256487275446e-07
127,3,3,7.013671611050834e-06,3.2110359567555194e-08,3.2648106521358685e-06,1.742735663387403e-08,13,1614.9692452883132,0.0006565546751177639,1608.645794828477,0.0015354601543794166,2333,0.01136214800990235,1.2924170419502551e-06,0.005288993256460107,7.014375738265365e-07
